State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,women_1544_pop,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate.x,tanf _apps_per_1000,tanf_apps,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate,minimum_wage,census_region,CPI,ban_state,policy_group.x,shield_group,tanf_resid,snap_resid,snap_participation_rate,policy_group.y,policy_group
AZ,2023_08,0.93,4.92,1429665,13,17%,0,0,15,3326,35,12.57%,0.98,1405,0.96,1,1,100.742,4.2,13.85,West,326.234,0,Non-Restrictive,No Shield Law,-5.867881794,0.008261848,0.1257,Moderately Permissive,Moderately Permissive
AZ,2023_09,0.97,4.73,1429665,14,21%,0,0,15,3326,35,12.64%,1.09,1552,0.94,1,1,100.742,3.9,13.85,West,327.491,0,Non-Restrictive,No Shield Law,-5.92795718,0.008861324,0.1264,Moderately Permissive,Moderately Permissive
AZ,2023_10,0.9,4.7,1429665,15,22%,0,0,15,3326,35,12.45%,1.02,1459,0.93,1,1,100.742,3.8,13.85,West,327.708,0,Non-Restrictive,No Shield Law,-5.944875524,0.006943971,0.1245,Moderately Permissive,Moderately Permissive
AZ,2023_11,0.85,4.53,1429665,16,23%,0,0,15,3326,35,12.32%,0.82,1173,0.91,1,1,100.742,3.4,13.85,West,326.299,0,Non-Restrictive,No Shield Law,-5.919954109,0.00575665,0.1232,Moderately Permissive,Moderately Permissive
AZ,2023_12,0.87,4.56,1429665,17,20%,0,0,15,3326,35,12.44%,0.74,1058,0.91,1,1,100.742,3.2,13.85,West,325.932,0,Non-Restrictive,No Shield Law,-5.908253499,0.006985999,0.1244,Moderately Permissive,Moderately Permissive
AZ,2024_01,1.06,4.41,1480594,18,20%,0,0,15,3679,36,12.09%,0.93,1382,0.88,1,1,100.677,3.4,14.35,West,328.053,0,Non-Restrictive,No Shield Law,-5.981137563,0.003328013,0.1209,Moderately Permissive,Moderately Permissive
AZ,2024_02,1,4.13,1480594,19,20%,0,0,15,3679,36,12.01%,0.79,1174,0.86,1,1,100.677,3.3,14.35,West,329.339,0,Non-Restrictive,No Shield Law,-6.042137521,0.00242517,0.1201,Moderately Permissive,Moderately Permissive
AZ,2024_03,1.07,4.5,1480594,20,22%,0,0,15,3679,36,12.21%,0.65,958,0.88,1,1,100.677,3,14.35,West,332.202,0,Non-Restrictive,No Shield Law,-6.113415031,0.004196213,0.1221,Moderately Permissive,Moderately Permissive
AZ,2024_04,0.99,4.11,1480594,21,24%,0,0,15,3679,36,12.19%,0.74,1097,0.87,1,1,100.677,2.9,14.35,West,334.05,0,Non-Restrictive,No Shield Law,-6.182332545,0.003848427,0.1219,Moderately Permissive,Moderately Permissive
AZ,2024_05,0.97,4.18,1480594,22,22%,0,0,15,3679,36,12.27%,0.80,1181,0.87,1,1,100.677,3.3,14.35,West,334.292,0,Non-Restrictive,No Shield Law,-6.190047933,0.004629074,0.1227,Moderately Permissive,Moderately Permissive
AZ,2024_06,0.88,4.07,1480594,23,20%,0,0,15,3679,36,12.29%,0.71,1046,0.84,1,1,100.677,4,14.35,West,333.662,0,Non-Restrictive,No Shield Law,-6.199962417,0.004879455,0.1229,Moderately Permissive,Moderately Permissive
AZ,2024_07,0.96,4.58,1480594,24,24%,0,0,15,3679,36,12.31%,0.79,1174,0.82,1,1,100.677,4.3,14.35,West,333.174,0,Non-Restrictive,No Shield Law,-6.204404113,0.005118481,0.1231,Moderately Permissive,Moderately Permissive
AZ,2024_08,0.91,4.7,1480594,25,22%,0,0,15,3679,36,12.29%,0.89,1315,0.8,1,1,100.677,4.2,14.35,West,333.442,0,Non-Restrictive,No Shield Law,-6.232948428,0.004897049,0.1229,Moderately Permissive,Moderately Permissive
AZ,2024_09,0.86,4.64,1480594,26,26%,0,0,15,3679,36,12.30%,0.83,1233,0.79,1,1,100.677,3.8,14.35,West,334.265,0,Non-Restrictive,No Shield Law,-6.269187125,0.004931233,0.123,Moderately Permissive,Moderately Permissive
AZ,2024_10,0.88,4.71,1480594,27,25%,0,0,15,3679,36,12.07%,0.93,1374,0.78,1,1,100.677,3.8,14.35,West,334.558,0,Non-Restrictive,No Shield Law,-6.288528484,0.002607801,0.1207,Moderately Permissive,Moderately Permissive
AZ,2024_11,0.92,4.6,1480594,28,29%,0,0,15,3679,36,12.00%,0.66,983,0.78,1,1,100.677,3.7,14.35,West,334.218,0,Non-Restrictive,No Shield Law,-6.277688682,0.001934991,0.12,Moderately Permissive,Moderately Permissive
AZ,2024_12,1,4.53,1480594,29,32%,0,0,15,3679,36,11.98%,0.71,1058,0.82,1,1,100.677,3.5,14.35,West,334.084,0,Non-Restrictive,No Shield Law,-6.233416525,0.001745708,0.1198,Moderately Permissive,Moderately Permissive
CA,2022_04,1.77,4.1,7938770,-3,5%,0,0,24,3247,47,11.79%,2.48,19673,16.13,1,0,112.591,4,15,West,307.145,0,Non-Restrictive,No Shield Law,5.401313054,-0.000132139,0.1179,Permissive,Permissive
CA,2022_05,1.76,4.29,7938770,-2,6%,0,0,24,3247,47,11.93%,2.55,20212,19.32,1,0,112.591,3.7,15,West,309.645,0,Non-Restrictive,No Shield Law,8.511608626,0.001067933,0.1193,Permissive,Permissive
CA,2022_06,1.85,4.31,7938770,-1,7%,0,0,24,3247,47,12.12%,2.80,22214,21.08,1,0,112.591,4.2,15,West,313.496,0,Non-Restrictive,No Shield Law,10.14883192,0.002659964,0.1212,Permissive,Permissive
CA,2022_07,1.8,4.61,7938770,0,8%,0,0,24,3247,47,12.51%,2.69,21341,21.48,1,0,112.591,4.1,15,West,313.951,0,Non-Restrictive,No Shield Law,10.53432572,0.006523577,0.1251,Permissive,Permissive
CA,2022_08,1.82,4.77,7938770,1,8%,0,0,24,3247,47,11.64%,3.18,25215,21.68,1,0,112.591,4.2,15,West,314.013,0,Non-Restrictive,No Shield Law,10.73234905,-0.002181381,0.1164,Permissive,Permissive
CA,2022_09,1.59,4.52,7938770,2,8%,0,0,24,3247,47,12.89%,2.91,23101,21.82,1,0,112.591,3.8,15,West,315.094,0,Non-Restrictive,No Shield Law,10.83788485,0.01023217,0.1289,Permissive,Permissive
CA,2022_10,1.6,4.46,7938770,3,8%,1,0,24,3247,47,12.91%,3.27,25947,20.19,1,0,112.591,4,15,West,317.299,0,Non-Restrictive,Shield Law State,9.137585549,0.010255834,0.1291,Permissive,Permissive
CA,2022_11,1.62,4.42,7938770,4,8%,1,0,24,3247,47,13.20%,3.35,26558,20.19,1,0,112.591,4.1,15,West,315.919,0,Non-Restrictive,Shield Law State,9.181582393,0.013266194,0.132,Permissive,Permissive
CA,2022_12,1.89,4.48,7938770,5,8%,1,0,24,3247,47,13.28%,3.38,26859,20.29,1,0,112.591,4,15,West,314.599,0,Non-Restrictive,Shield Law State,9.323666331,0.014171756,0.1328,Permissive,Permissive
CA,2023_01,2,4.22,7938770,6,9%,1,0,24,3551,46,13.31%,3.63,28834,21.92,1,0,112.195,4.7,15.5,West,317.477,0,Non-Restrictive,Shield Law State,11.01261706,0.014312469,0.1331,Permissive,Permissive
CA,2023_02,1.78,3.81,7938770,7,8%,1,0,24,3551,46,13.39%,3.36,26638,21.89,1,0,112.195,4.8,15.5,West,319.13,0,Non-Restrictive,Shield Law State,10.92991649,0.014980277,0.1339,Permissive,Permissive
CA,2023_03,2.06,4.13,7938770,8,8%,1,0,24,3551,46,13.47%,3.81,30238,21.86,1,0,112.195,4.7,15.5,West,320.715,0,Non-Restrictive,Shield Law State,10.84938389,0.015653523,0.1347,Permissive,Permissive
CA,2023_04,1.89,3.86,7938770,9,8%,1,0,24,3551,46,13.20%,3.44,27344,21.76,1,0,112.195,4.1,15.5,West,322.187,0,Non-Restrictive,Shield Law State,10.70245392,0.012835806,0.132,Permissive,Permissive
CA,2023_05,1.98,4.1,7938770,10,9%,1,0,24,3551,46,13.31%,3.84,30450,19.95,1,0,112.195,4.3,15.5,West,323.525,0,Non-Restrictive,Shield Law State,8.849796109,0.013828804,0.1331,Permissive,Permissive
CA,2023_06,1.94,4.08,7938770,11,8%,1,0,24,3551,46,13.44%,3.86,30633,20.7,1,0,112.195,4.7,15.5,West,324.448,0,Non-Restrictive,Shield Law State,9.570369234,0.015054991,0.1344,Permissive,Permissive
CA,2023_07,1.79,4.28,7938770,12,10%,1,0,24,3551,46,13.35%,3.96,31475,20.64,1,0,112.195,4.8,15.5,West,324.865,0,Non-Restrictive,Shield Law State,9.497074535,0.014121643,0.1335,Permissive,Permissive
CA,2023_08,1.96,4.49,7938770,13,10%,1,0,24,3551,46,13.50%,4.88,38773,20.85,1,0,112.195,5.1,15.5,West,326.234,0,Non-Restrictive,Shield Law State,9.663428391,0.015512163,0.135,Permissive,Permissive
CA,2023_09,1.77,4.3,7938770,14,9%,1,0,24,3551,46,13.47%,4.20,33358,19.28,1,0,112.195,4.8,15.5,West,327.491,0,Non-Restrictive,Shield Law State,8.053353004,0.015111639,0.1347,Permissive,Permissive
CA,2023_10,1.8,4.35,7938770,15,11%,1,0,24,3551,46,13.55%,3.30,26234,20.71,1,0,112.195,4.9,15.5,West,327.708,0,Non-Restrictive,Shield Law State,9.47643466,0.015894285,0.1355,Permissive,Permissive
CA,2023_11,1.72,4.17,7938770,16,11%,1,0,24,3551,46,13.53%,2.95,23456,19.83,1,0,112.195,4.8,15.5,West,326.299,0,Non-Restrictive,Shield Law State,8.641356076,0.015806964,0.1353,Permissive,Permissive
CA,2023_12,1.88,4.18,7938770,17,11%,1,0,24,3551,46,13.57%,2.67,21184,18.72,1,0,112.195,4.9,15.5,West,325.932,0,Non-Restrictive,Shield Law State,7.543056686,0.016236314,0.1357,Permissive,Permissive
CA,2024_01,2.15,4.07,8069975,18,11%,1,1,24,3810,49,13.55%,4.31,34751,18.54,1,0,110.72,5.4,16,West,328.053,0,Non-Restrictive,Shield Law State,7.856778982,0.016130668,0.1355,Permissive,Permissive
CA,2024_02,1.9,3.86,8069975,19,10%,1,1,24,3810,49,13.36%,4.01,32383,18.57,1,0,110.72,5.4,16,West,329.339,0,Non-Restrictive,Shield Law State,7.845779024,0.014127826,0.1336,Permissive,Permissive
CA,2024_03,1.99,4.12,8069975,20,10%,1,1,24,3810,49,13.74%,3.90,31487,18.48,1,0,110.72,5.2,16,West,332.202,0,Non-Restrictive,Shield Law State,7.664501513,0.017698868,0.1374,Permissive,Permissive
CA,2024_04,1.92,3.95,8069975,21,10%,1,1,24,3810,49,13.73%,4.01,32333,18.42,1,0,110.72,4.8,16,West,334.05,0,Non-Restrictive,Shield Law State,7.545584,0.017451082,0.1373,Permissive,Permissive
CA,2024_05,1.97,4.09,8069975,22,10%,1,1,24,3810,49,13.83%,4.04,32566,18.54,1,0,110.72,4.7,16,West,334.292,0,Non-Restrictive,Shield Law State,7.657868611,0.018431729,0.1383,Permissive,Permissive
CA,2024_06,1.81,4.02,8069975,23,10%,1,1,24,3810,49,13.83%,3.53,28500,17.93,1,0,110.72,5.4,16,West,333.662,0,Non-Restrictive,Shield Law State,7.067954127,0.018482111,0.1383,Permissive,Permissive
CA,2024_07,1.97,4.29,8069975,24,9%,1,1,24,3810,49,13.70%,4.67,37706,20.48,1,0,110.72,5.9,16,West,333.174,0,Non-Restrictive,Shield Law State,9.633512431,0.017221136,0.137,Permissive,Permissive
CA,2024_08,1.87,4.48,8069975,25,9%,1,1,24,3810,49,13.89%,4.82,38878,20.65,1,0,110.72,5.9,16,West,333.442,0,Non-Restrictive,Shield Law State,9.794968117,0.019099704,0.1389,Permissive,Permissive
CA,2024_09,1.74,4.31,8069975,26,10%,1,1,24,3810,49,13.90%,4.45,35934,20.05,1,0,110.72,5.2,16,West,334.265,0,Non-Restrictive,Shield Law State,9.168729419,0.019133888,0.139,Permissive,Permissive
CA,2024_10,1.87,4.38,8069975,27,10%,1,1,24,3810,49,13.94%,4.85,39130,20.66,1,0,110.72,5.3,16,West,334.558,0,Non-Restrictive,Shield Law State,9.76938806,0.019510456,0.1394,Permissive,Permissive
CA,2024_11,1.75,4.04,8069975,28,11%,1,1,24,3810,49,13.94%,3.91,31569,20.53,1,0,110.72,5.4,16,West,334.218,0,Non-Restrictive,Shield Law State,9.650227862,0.019537647,0.1394,Permissive,Permissive
CA,2024_12,1.94,4.2,8069975,29,11%,1,1,24,3810,49,13.98%,4.17,33623,19.89,1,0,110.72,5.2,16,West,334.084,0,Non-Restrictive,Shield Law State,9.01450002,0.019948363,0.1398,Permissive,Permissive
CO,2022_04,1.33,4.2,1211040,-3,14%,0,0,24,3510,43,9.25%,2.54,3071,5.98,1,0,102.26,2.9,12.56,West,307.145,0,Non-Restrictive,No Shield Law,-0.816998787,-0.023683253,0.0925,Permissive,Permissive
CO,2022_05,1.4,4.45,1211040,-2,18%,0,0,24,3510,43,9.16%,2.78,3372,6.08,1,0,102.26,2.8,12.56,West,309.645,0,Non-Restrictive,No Shield Law,-0.796703215,-0.02478318,0.0916,Permissive,Permissive
CO,2022_06,1.49,4.39,1211040,-1,20%,0,0,24,3510,43,9.26%,2.69,3260,6.02,1,0,102.26,3,12.56,West,313.496,0,Non-Restrictive,No Shield Law,-0.979479916,-0.024091149,0.0926,Permissive,Permissive
CO,2022_07,1.63,4.57,1211040,0,25%,0,0,24,3510,43,9.29%,2.93,3554,6.23,1,0,102.26,3,13.65,West,313.951,0,Non-Restrictive,No Shield Law,-0.783986122,-0.023827536,0.0929,Permissive,Permissive
CO,2022_08,1.78,4.54,1211040,1,25%,0,0,24,3510,43,10.27%,3.16,3827,6.15,1,0,102.26,2.9,13.65,West,314.013,0,Non-Restrictive,No Shield Law,-0.865962792,-0.014032494,0.1027,Permissive,Permissive
CO,2022_09,1.6,4.31,1211040,2,26%,0,0,24,3510,43,9.79%,3.15,3813,6.39,1,0,102.26,2.6,13.65,West,315.094,0,Non-Restrictive,No Shield Law,-0.660426986,-0.018918943,0.0979,Permissive,Permissive
CO,2022_10,1.57,4.47,1211040,3,28%,0,0,24,3510,43,9.44%,2.87,3477,6.47,1,0,102.26,2.8,13.65,West,317.299,0,Non-Restrictive,No Shield Law,-0.650726292,-0.022595279,0.0944,Permissive,Permissive
CO,2022_11,1.58,4.16,1211040,4,27%,0,0,24,3510,43,9.47%,2.80,3394,6.25,1,0,102.26,2.9,13.65,West,315.919,0,Non-Restrictive,No Shield Law,-0.826729448,-0.022184919,0.0947,Permissive,Permissive
CO,2022_12,1.7,4.21,1211040,5,26%,0,0,24,3510,43,9.51%,2.72,3291,6.27,1,0,102.26,2.7,13.65,West,314.599,0,Non-Restrictive,No Shield Law,-0.76464551,-0.021679357,0.0951,Permissive,Permissive
CO,2023_01,1.9,3.97,1211040,6,22%,0,0,24,3494,47,9.35%,3.16,3831,6.15,1,0,101.856,3.2,13.65,West,317.477,0,Non-Restrictive,No Shield Law,-0.822650205,-0.023437212,0.0935,Permissive,Permissive
CO,2023_02,1.7,3.78,1211040,7,22%,0,0,24,3494,47,9.51%,2.59,3140,6.14,1,0,101.856,3.4,13.65,West,319.13,0,Non-Restrictive,No Shield Law,-0.885350773,-0.021969404,0.0951,Permissive,Permissive
CO,2023_03,1.96,4.27,1211040,8,20%,0,0,24,3494,47,9.64%,3.02,3653,6.23,1,0,101.856,3,13.65,West,320.715,0,Non-Restrictive,No Shield Law,-0.84588338,-0.020796159,0.0964,Permissive,Permissive
CO,2023_04,1.79,4.15,1211040,9,23%,1,1,24,3494,47,9.57%,2.85,3449,6.22,1,0,101.856,2.7,13.65,West,322.187,0,Non-Restrictive,Shield Law State,-0.902813347,-0.021613876,0.0957,Permissive,Permissive
CO,2023_05,1.95,4.29,1211040,10,20%,1,1,24,3494,47,9.68%,3.12,3783,6.06,1,0,101.856,3.1,13.65,West,323.525,0,Non-Restrictive,Shield Law State,-1.105471157,-0.020620877,0.0968,Permissive,Permissive
CO,2023_06,1.86,4.27,1211040,11,22%,1,1,24,3494,47,9.71%,3.20,3876,5.98,1,0,101.856,3.6,13.65,West,324.448,0,Non-Restrictive,Shield Law State,-1.214898032,-0.020394691,0.0971,Permissive,Permissive
CO,2023_07,1.81,4.28,1211040,12,25%,1,1,24,3494,47,9.62%,3.59,4348,6.17,1,0,101.856,3.4,13.65,West,324.865,0,Non-Restrictive,Shield Law State,-1.03819273,-0.021328039,0.0962,Permissive,Permissive
CO,2023_08,1.88,4.52,1211040,13,25%,1,1,24,3494,47,9.66%,3.96,4796,6.28,1,0,101.856,3.5,13.65,West,326.234,0,Non-Restrictive,Shield Law State,-0.971838875,-0.021037519,0.0966,Permissive,Permissive
CO,2023_09,1.62,4.21,1211040,14,28%,1,1,24,3494,47,9.61%,3.72,4508,6.66,1,0,101.856,3.3,13.65,West,327.491,0,Non-Restrictive,Shield Law State,-0.631914262,-0.021638043,0.0961,Permissive,Permissive
CO,2023_10,1.74,4.21,1211040,15,25%,1,1,24,3494,47,9.68%,2.66,3225,6.79,1,0,101.856,3.4,13.65,West,327.708,0,Non-Restrictive,Shield Law State,-0.508832606,-0.020955396,0.0968,Permissive,Permissive
CO,2023_11,1.74,4.07,1211040,16,26%,1,1,24,3494,47,9.68%,2.66,3221,6.44,1,0,101.856,3.5,13.65,West,326.299,0,Non-Restrictive,Shield Law State,-0.81391119,-0.020842717,0.0968,Permissive,Permissive
CO,2023_12,1.68,4.02,1211040,17,27%,1,1,24,3494,47,9.75%,2.43,2946,6.4,1,0,101.856,3.7,13.65,West,325.932,0,Non-Restrictive,Shield Law State,-0.84221058,-0.020113368,0.0975,Permissive,Permissive
CO,2024_01,1.86,4.12,1246655,18,25%,1,1,24,4029,43,9.60%,4.51,5621,6.34,1,0,103.052,4.1,14.42,West,328.053,0,Non-Restrictive,Shield Law State,-1.424995793,-0.021997028,0.096,Permissive,Permissive
CO,2024_02,1.67,4.03,1246655,19,25%,1,1,24,4029,43,9.57%,3.78,4718,6.29,1,0,103.052,4.2,14.42,West,329.339,0,Non-Restrictive,Shield Law State,-1.515995751,-0.022399871,0.0957,Permissive,Permissive
CO,2024_03,1.72,4.27,1246655,20,25%,1,1,24,4029,43,9.68%,3.57,4445,6.38,1,0,103.052,3.8,14.42,West,332.202,0,Non-Restrictive,Shield Law State,-1.517273262,-0.021528829,0.0968,Permissive,Permissive
CO,2024_04,1.69,4.15,1246655,21,27%,1,1,24,4029,43,9.76%,4.23,5270,6.44,1,0,103.052,3.7,14.42,West,334.05,0,Non-Restrictive,Shield Law State,-1.516190775,-0.020876615,0.0976,Permissive,Permissive
CO,2024_05,1.71,4.41,1246655,22,27%,1,1,24,4029,43,9.82%,4.14,5157,6.49,1,0,103.052,3.9,14.42,West,334.292,0,Non-Restrictive,Shield Law State,-1.473906163,-0.020295968,0.0982,Permissive,Permissive
CO,2024_06,1.6,4.16,1246655,23,27%,1,1,24,4029,43,9.87%,3.87,4820,6.53,1,0,103.052,4.4,14.42,West,333.662,0,Non-Restrictive,Shield Law State,-1.413820648,-0.019745586,0.0987,Permissive,Permissive
CO,2024_07,1.65,4.54,1246655,24,29%,1,1,24,4029,43,9.95%,6.09,7586,7.5,1,0,103.052,4.6,14.42,West,333.174,0,Non-Restrictive,Shield Law State,-0.428262343,-0.01890656,0.0995,Permissive,Permissive
CO,2024_08,1.65,4.65,1246655,25,28%,1,1,24,4029,43,10.02%,5.06,6312,7.65,1,0,103.052,4.6,14.42,West,333.442,0,Non-Restrictive,Shield Law State,-0.286806658,-0.018227993,0.1002,Permissive,Permissive
CO,2024_09,1.44,4.29,1246655,26,31%,1,1,24,4029,43,10.10%,4.67,5825,7.84,1,0,103.052,4.3,14.42,West,334.265,0,Non-Restrictive,Shield Law State,-0.123045356,-0.017493809,0.101,Permissive,Permissive
CO,2024_10,1.61,4.48,1246655,27,28%,1,1,24,4029,43,10.21%,5.16,6435,8.04,1,0,103.052,4.4,14.42,West,334.558,0,Non-Restrictive,Shield Law State,0.067613285,-0.01641724,0.1021,Permissive,Permissive
CO,2024_11,1.54,4.23,1246655,28,33%,1,1,24,4029,43,10.23%,3.70,4614,8.06,1,0,103.052,4.7,14.42,West,334.218,0,Non-Restrictive,Shield Law State,0.098453088,-0.01619005,0.1023,Permissive,Permissive
CO,2024_12,1.53,4.23,1246655,29,34%,1,1,24,4029,43,10.32%,3.83,4774,8.1,1,0,103.052,4.5,14.42,West,334.084,0,Non-Restrictive,Shield Law State,0.142725245,-0.015279334,0.1032,Permissive,Permissive
CT,2022_04,1.36,4.13,696817,-3,6%,0,0,24,3344,41,10.41%,2.28,1589,1.97,1,0,106.362,4,14,Northeast,300.325,0,Non-Restrictive,No Shield Law,-6.170670986,-0.012271964,0.1041,Permissive,Permissive
CT,2022_05,1.41,4.24,696817,-2,6%,1,0,24,3344,41,10.46%,2.38,1660,2.02,1,0,106.362,4.2,14,Northeast,302.939,0,Non-Restrictive,Shield Law State,-6.204009936,-0.011981008,0.1046,Permissive,Permissive
CT,2022_06,1.44,4.28,696817,-1,7%,1,0,24,3344,41,10.51%,2.59,1807,2.08,1,0,106.362,4.1,14,Northeast,306.453,0,Non-Restrictive,Shield Law State,-6.25604248,-0.011762027,0.1051,Permissive,Permissive
CT,2022_07,1.48,4.52,696817,0,6%,1,0,24,3344,41,10.54%,2.64,1841,2.16,1,0,106.362,4.2,14,Northeast,305.916,0,Non-Restrictive,Shield Law State,-6.158921969,-0.011419082,0.1054,Permissive,Permissive
CT,2022_08,1.38,4.65,696817,1,8%,1,0,24,3344,41,10.61%,3.10,2163,2.24,1,0,106.362,4,14,Northeast,306.855,0,Non-Restrictive,Shield Law State,-6.108858952,-0.010794175,0.1061,Permissive,Permissive
CT,2022_09,1.26,4.3,696817,2,10%,1,0,24,3344,41,10.60%,2.75,1918,2.36,1,0,106.362,3.4,14,Northeast,307.152,0,Non-Restrictive,Shield Law State,-5.998327838,-0.010917927,0.106,Permissive,Permissive
CT,2022_10,1.28,4.21,696817,3,9%,1,0,24,3344,41,10.71%,3.20,2227,2.43,1,0,106.362,3.5,14,Northeast,308.001,0,Non-Restrictive,Shield Law State,-5.955395462,-0.009885822,0.1071,Permissive,Permissive
CT,2022_11,1.29,4.2,696817,4,12%,1,0,24,3344,41,10.65%,3.06,2129,2.44,1,0,106.362,3.2,14,Northeast,308.394,0,Non-Restrictive,Shield Law State,-5.957924998,-0.010517251,0.1065,Permissive,Permissive
CT,2022_12,1.41,4.28,696817,5,13%,1,0,24,3344,41,10.70%,2.75,1917,2.46,1,0,106.362,2.9,14,Northeast,308.15,0,Non-Restrictive,Shield Law State,-5.930145846,-0.009997738,0.107,Permissive,Permissive
CT,2023_01,1.64,3.91,696817,6,13%,1,0,24,3401,44,10.65%,2.75,1919,2.47,1,0,104.201,3.9,15,Northeast,310.323,0,Non-Restrictive,Shield Law State,-5.167009088,-0.010284772,0.1065,Permissive,Permissive
CT,2023_02,1.47,3.76,696817,7,11%,1,0,24,3401,44,10.73%,2.67,1861,2.56,1,0,104.201,4,15,Northeast,311.986,0,Non-Restrictive,Shield Law State,-5.130028473,-0.009617764,0.1073,Permissive,Permissive
CT,2023_03,1.81,4.09,696817,8,10%,1,0,24,3401,44,10.80%,2.53,1762,2.51,1,0,104.201,3.4,15,Northeast,311.243,0,Non-Restrictive,Shield Law State,-5.156340317,-0.008858345,0.108,Permissive,Permissive
CT,2023_04,1.84,3.97,696817,9,12%,1,0,24,3401,44,10.86%,2.29,1597,2.56,1,0,104.201,2.6,15,Northeast,311.848,0,Non-Restrictive,Shield Law State,-5.125628789,-0.008306728,0.1086,Permissive,Permissive
CT,2023_05,1.94,4.18,696817,10,10%,1,0,24,3401,44,10.93%,2.75,1917,2.63,1,0,104.201,3.1,15,Northeast,312.241,0,Non-Restrictive,Shield Law State,-5.068158325,-0.007638156,0.1093,Permissive,Permissive
CT,2023_06,1.88,4.11,696817,11,11%,1,0,24,3401,44,10.95%,2.57,1793,2.49,1,0,104.201,3.1,15,Northeast,313.329,0,Non-Restrictive,Shield Law State,-5.242845692,-0.007525165,0.1095,Permissive,Permissive
CT,2023_07,2.05,4.35,696817,12,10%,1,0,24,3401,44,10.94%,2.70,1884,2.51,1,0,104.201,3.3,15,Northeast,313.952,0,Non-Restrictive,Shield Law State,-5.242708035,-0.007674987,0.1094,Permissive,Permissive
CT,2023_08,1.82,4.49,696817,13,11%,1,0,24,3401,44,10.84%,2.92,2036,2.59,1,0,104.201,3.3,15,Northeast,315.441,0,Non-Restrictive,Shield Law State,-5.210179993,-0.008794064,0.1084,Permissive,Permissive
CT,2023_09,1.67,4.11,696817,14,12%,1,0,24,3401,44,10.78%,2.75,1915,2.69,1,0,104.201,2.9,15,Northeast,316.373,0,Non-Restrictive,Shield Law State,-5.139893803,-0.009468597,0.1078,Permissive,Permissive
CT,2023_10,1.85,4.26,696817,15,12%,1,0,24,3401,44,10.82%,2.48,1731,2.69,1,0,104.201,3.1,15,Northeast,316.3,0,Non-Restrictive,Shield Law State,-5.137566434,-0.009062759,0.1082,Permissive,Permissive
CT,2023_11,1.68,3.97,696817,16,14%,1,0,24,3401,44,10.77%,2.12,1480,2.78,1,0,104.201,2.9,15,Northeast,316.252,0,Non-Restrictive,Shield Law State,-5.046036109,-0.00955892,0.1077,Permissive,Permissive
CT,2023_12,1.85,4.03,696817,17,13%,1,0,24,3401,44,10.70%,2.05,1427,2.73,1,0,104.201,2.9,15,Northeast,316.143,0,Non-Restrictive,Shield Law State,-5.092560996,-0.010250203,0.107,Permissive,Permissive
CT,2024_01,1.91,3.85,707135,18,12%,1,0,24,3589,43,10.55%,2.79,1974,2.69,1,0,103.61,3.7,15.69,Northeast,318.133,0,Non-Restrictive,Shield Law State,-4.971087736,-0.011803578,0.1055,Permissive,Permissive
CT,2024_02,1.61,3.87,707135,19,11%,1,0,24,3589,43,10.57%,2.53,1790,2.77,1,0,103.61,3.8,15.69,Northeast,319.577,0,Non-Restrictive,Shield Law State,-4.937125013,-0.011719056,0.1057,Permissive,Permissive
CT,2024_03,1.87,4.06,707135,20,12%,1,0,24,3589,43,10.71%,2.31,1634,2.74,1,0,103.61,3.3,15.69,Northeast,321.741,0,Non-Restrictive,Shield Law State,-5.036117166,-0.010492113,0.1071,Permissive,Permissive
CT,2024_04,1.68,4.01,707135,21,13%,1,0,24,3589,43,10.66%,2.44,1724,2.76,1,0,103.61,2.7,15.69,Northeast,323.035,0,Non-Restrictive,Shield Law State,-5.057372178,-0.011095596,0.1066,Permissive,Permissive
CT,2024_05,1.78,4.33,707135,22,13%,1,0,24,3589,43,10.70%,2.68,1894,2.91,1,0,103.61,3.1,15.69,Northeast,324.439,0,Non-Restrictive,Shield Law State,-4.952134185,-0.010807875,0.107,Permissive,Permissive
CT,2024_06,1.63,3.82,707135,23,10%,1,0,24,3589,43,10.65%,2.54,1794,3.13,1,0,103.61,3,15.69,Northeast,325.271,0,Non-Restrictive,Shield Law State,-4.758659818,-0.011374411,0.1065,Permissive,Permissive
CT,2024_07,1.87,4.49,707135,24,12%,1,0,24,3589,43,10.60%,2.87,2029,3.25,1,0,103.61,3.6,15.69,Northeast,325.339,0,Non-Restrictive,Shield Law State,-4.640827779,-0.011879849,0.106,Permissive,Permissive
CT,2024_08,1.74,4.44,707135,25,13%,1,0,24,3589,43,10.62%,3.07,2172,3.33,1,0,103.61,3.4,15.69,Northeast,326.14,0,Non-Restrictive,Shield Law State,-4.586365078,-0.011743906,0.1062,Permissive,Permissive
CT,2024_09,1.63,4.05,707135,26,10%,1,0,24,3589,43,10.68%,3.03,2140,3.48,1,0,103.61,2.8,15.69,Northeast,327.156,0,Non-Restrictive,Shield Law State,-4.468756957,-0.011225157,0.1068,Permissive,Permissive
